Time,Number of Animals,Average sense radius, Average speed,Average reproduction threshold,Average passed energy
1,10,7000,1000,70000,30000
2,10,7000,1000,70000,30000
3,10,7000,1000,70000,30000
4,10,7000,1000,70000,30000
5,10,7000,1000,70000,30000
6,10,7000,1000,70000,30000
7,10,7000,1000,70000,30000
8,10,7000,1000,70000,30000
9,10,7000,1000,70000,30000
10,10,7000,1000,70000,30000
11,10,7000,1000,70000,30000
12,10,7000,1000,70000,30000
13,10,7000,1000,70000,30000
14,10,7000,1000,70000,30000
15,10,7000,1000,70000,30000
16,10,7000,1000,70000,30000
17,10,7000,1000,70000,30000
18,10,7000,1000,70000,30000
19,10,7000,1000,70000,30000
20,10,7000,1000,70000,30000
21,10,7000,1000,70000,30000
22,10,7000,1000,70000,30000
23,10,7000,1000,70000,30000
24,10,7000,1000,70000,30000
25,10,7000,1000,70000,30000
26,10,7000,1000,70000,30000
27,10,7000,1000,70000,30000
28,10,7000,1000,70000,30000
29,10,7000,1000,70000,30000
30,10,7000,1000,70000,30000
31,10,7000,1000,70000,30000
32,10,7000,1000,70000,30000
33,10,7000,1000,70000,30000
34,10,7000,1000,70000,30000
35,10,7000,1000,70000,30000
36,10,7000,1000,70000,30000
37,10,7000,1000,70000,30000
38,10,7000,1000,70000,30000
39,10,7000,1000,70000,30000
40,10,7000,1000,70000,30000
41,10,7000,1000,70000,30000
42,10,7000,1000,70000,30000
43,10,7000,1000,70000,30000
44,10,7000,1000,70000,30000
45,10,7000,1000,70000,30000
46,10,7000,1000,70000,30000
47,10,7000,1000,70000,30000
48,10,7000,1000,70000,30000
49,10,7000,1000,70000,30000
50,10,7000,1000,70000,30000
51,10,7000,1000,70000,30000
52,10,7000,1000,70000,30000
53,10,7000,1000,70000,30000
54,10,7000,1000,70000,30000
55,10,7000,1000,70000,30000
56,10,7000,1000,70000,30000
57,10,7000,1000,70000,30000
58,10,7000,1000,70000,30000
59,10,7000,1000,70000,30000
60,10,7000,1000,70000,30000
61,10,7000,1000,70000,30000
62,10,7000,1000,70000,30000
63,10,7000,1000,70000,30000
64,10,7000,1000,70000,30000
65,10,7000,1000,70000,30000
66,10,7000,1000,70000,30000
67,10,7000,1000,70000,30000
68,10,7000,1000,70000,30000
69,10,7000,1000,70000,30000
70,10,7000,1000,70000,30000
71,10,7000,1000,70000,30000
72,10,7000,1000,70000,30000
73,10,7000,1000,70000,30000
74,10,7000,1000,70000,30000
75,10,7000,1000,70000,30000
76,10,7000,1000,70000,30000
77,10,7000,1000,70000,30000
78,10,7000,1000,70000,30000
79,10,7000,1000,70000,30000
80,10,7000,1000,70000,30000
81,10,7000,1000,70000,30000
82,10,7000,1000,70000,30000
83,10,7000,1000,70000,30000
84,10,7000,1000,70000,30000
85,10,7000,1000,70000,30000
86,10,7000,1000,70000,30000
87,10,7000,1000,70000,30000
88,10,7000,1000,70000,30000
89,10,7000,1000,70000,30000
90,10,7000,1000,70000,30000
91,10,7000,1000,70000,30000
92,10,7000,1000,70000,30000
93,10,7000,1000,70000,30000
94,10,7000,1000,70000,30000
95,10,7000,1000,70000,30000
96,10,7000,1000,70000,30000
97,10,7000,1000,70000,30000
98,10,7000,1000,70000,30000
99,10,7000,1000,70000,30000
100,10,7000,1000,70000,30000
101,10,7000,1000,70000,30000
102,10,7000,1000,70000,30000
103,10,7000,1000,70000,30000
104,10,7000,1000,70000,30000
105,10,7000,1000,70000,30000
106,10,7000,1000,70000,30000
107,10,7000,1000,70000,30000
108,10,7000,1000,70000,30000
109,10,7000,1000,70000,30000
110,10,7000,1000,70000,30000
111,10,7000,1000,70000,30000
112,10,7000,1000,70000,30000
113,10,7000,1000,70000,30000
114,10,7000,1000,70000,30000
115,10,7000,1000,70000,30000
116,10,7000,1000,70000,30000
117,10,7000,1000,70000,30000
118,10,7000,1000,70000,30000
119,10,7000,1000,70000,30000
120,10,7000,1000,70000,30000
121,10,7000,1000,70000,30000
122,10,7000,1000,70000,30000
123,10,7000,1000,70000,30000
124,10,7000,1000,70000,30000
125,10,7000,1000,70000,30000
126,10,7000,1000,70000,30000
127,10,7000,1000,70000,30000
128,10,7000,1000,70000,30000
129,10,7000,1000,70000,30000
130,10,7000,1000,70000,30000
131,10,7000,1000,70000,30000
132,10,7000,1000,70000,30000
133,10,7000,1000,70000,30000
134,10,7000,1000,70000,30000
135,10,7000,1000,70000,30000
136,10,7000,1000,70000,30000
137,10,7000,1000,70000,30000
138,10,7000,1000,70000,30000
139,10,7000,1000,70000,30000
140,10,7000,1000,70000,30000
141,10,7000,1000,70000,30000
142,10,7000,1000,70000,30000
143,10,7000,1000,70000,30000
144,10,7000,1000,70000,30000
145,10,7000,1000,70000,30000
146,10,7000,1000,70000,30000
147,10,7000,1000,70000,30000
148,10,7000,1000,70000,30000
149,10,7000,1000,70000,30000
150,10,7000,1000,70000,30000
151,10,7000,1000,70000,30000
152,10,7000,1000,70000,30000
153,10,7000,1000,70000,30000
154,10,7000,1000,70000,30000
155,10,7000,1000,70000,30000
156,10,7000,1000,70000,30000
157,10,7000,1000,70000,30000
158,10,7000,1000,70000,30000
159,10,7000,1000,70000,30000
160,10,7000,1000,70000,30000
161,10,7000,1000,70000,30000
162,10,7000,1000,70000,30000
163,10,7000,1000,70000,30000
164,10,7000,1000,70000,30000
165,10,7000,1000,70000,30000
166,10,7000,1000,70000,30000
167,10,7000,1000,70000,30000
168,10,7000,1000,70000,30000
169,10,7000,1000,70000,30000
170,10,7000,1000,70000,30000
171,10,7000,1000,70000,30000
172,10,7000,1000,70000,30000
173,10,7000,1000,70000,30000
174,10,7000,1000,70000,30000
175,10,7000,1000,70000,30000
176,10,7000,1000,70000,30000
177,10,7000,1000,70000,30000
178,10,7000,1000,70000,30000
179,10,7000,1000,70000,30000
180,10,7000,1000,70000,30000
181,10,7000,1000,70000,30000
182,10,7000,1000,70000,30000
183,10,7000,1000,70000,30000
184,10,7000,1000,70000,30000
185,10,7000,1000,70000,30000
186,10,7000,1000,70000,30000
187,10,7000,1000,70000,30000
188,10,7000,1000,70000,30000
189,10,7000,1000,70000,30000
190,10,7000,1000,70000,30000
191,10,7000,1000,70000,30000
192,10,7000,1000,70000,30000
193,10,7000,1000,70000,30000
194,10,7000,1000,70000,30000
195,10,7000,1000,70000,30000
196,10,7000,1000,70000,30000
197,10,7000,1000,70000,30000
198,10,7000,1000,70000,30000
199,10,7000,1000,70000,30000
200,10,7000,1000,70000,30000
201,10,7000,1000,70000,30000
202,10,7000,1000,70000,30000
203,10,7000,1000,70000,30000
204,10,7000,1000,70000,30000
205,10,7000,1000,70000,30000
206,10,7000,1000,70000,30000
207,10,7000,1000,70000,30000
208,10,7000,1000,70000,30000
209,10,7000,1000,70000,30000
210,10,7000,1000,70000,30000
211,10,7000,1000,70000,30000
212,10,7000,1000,70000,30000
213,10,7000,1000,70000,30000
214,10,7000,1000,70000,30000
215,10,7000,1000,70000,30000
216,10,7000,1000,70000,30000
217,10,7000,1000,70000,30000
218,10,7000,1000,70000,30000
219,10,7000,1000,70000,30000
220,10,7000,1000,70000,30000
221,10,7000,1000,70000,30000
222,10,7000,1000,70000,30000
223,10,7000,1000,70000,30000
224,10,7000,1000,70000,30000
225,10,7000,1000,70000,30000
226,10,7000,1000,70000,30000
227,10,7000,1000,70000,30000
228,10,7000,1000,70000,30000
229,10,7000,1000,70000,30000
230,10,7000,1000,70000,30000
231,10,7000,1000,70000,30000
232,10,7000,1000,70000,30000
233,10,7000,1000,70000,30000
234,10,7000,1000,70000,30000
235,10,7000,1000,70000,30000
236,10,7000,1000,70000,30000
237,10,7000,1000,70000,30000
238,10,7000,1000,70000,30000
239,10,7000,1000,70000,30000
240,10,7000,1000,70000,30000
241,10,7000,1000,70000,30000
242,10,7000,1000,70000,30000
243,10,7000,1000,70000,30000
244,10,7000,1000,70000,30000
245,10,7000,1000,70000,30000
246,10,7000,1000,70000,30000
247,10,7000,1000,70000,30000
248,10,7000,1000,70000,30000
249,10,7000,1000,70000,30000
250,10,7000,1000,70000,30000
251,10,7000,1000,70000,30000
252,10,7000,1000,70000,30000
253,10,7000,1000,70000,30000
254,10,7000,1000,70000,30000
255,10,7000,1000,70000,30000
256,10,7000,1000,70000,30000
257,10,7000,1000,70000,30000
258,10,7000,1000,70000,30000
259,10,7000,1000,70000,30000
260,10,7000,1000,70000,30000
261,10,7000,1000,70000,30000
262,10,7000,1000,70000,30000
263,10,7000,1000,70000,30000
264,10,7000,1000,70000,30000
265,10,7000,1000,70000,30000
266,10,7000,1000,70000,30000
267,10,7000,1000,70000,30000
268,10,7000,1000,70000,30000
269,10,7000,1000,70000,30000
270,10,7000,1000,70000,30000
271,10,7000,1000,70000,30000
272,10,7000,1000,70000,30000
273,10,7000,1000,70000,30000
274,10,7000,1000,70000,30000
275,10,7000,1000,70000,30000
276,10,7000,1000,70000,30000
277,10,7000,1000,70000,30000
278,10,7000,1000,70000,30000
279,10,7000,1000,70000,30000
280,10,7000,1000,70000,30000
281,10,7000,1000,70000,30000
282,10,7000,1000,70000,30000
283,10,7000,1000,70000,30000
284,10,7000,1000,70000,30000
285,10,7000,1000,70000,30000
286,10,7000,1000,70000,30000
287,10,7000,1000,70000,30000
288,10,7000,1000,70000,30000
289,10,7000,1000,70000,30000
290,10,7000,1000,70000,30000
291,10,7000,1000,70000,30000
292,10,7000,1000,70000,30000
293,10,7000,1000,70000,30000
294,10,7000,1000,70000,30000
295,10,7000,1000,70000,30000
296,10,7000,1000,70000,30000
297,10,7000,1000,70000,30000
298,10,7000,1000,70000,30000
299,10,7000,1000,70000,30000
300,10,7000,1000,70000,30000
301,10,7000,1000,70000,30000
302,10,7000,1000,70000,30000
303,10,7000,1000,70000,30000
304,10,7000,1000,70000,30000
305,10,7000,1000,70000,30000
306,10,7000,1000,70000,30000
307,11,6996.115,1004.426,69885.25,29957.6
308,11,6996.115,1004.426,69885.25,29957.6
309,11,6996.115,1004.426,69885.25,29957.6
310,11,6996.115,1004.426,69885.25,29957.6
311,11,6996.115,1004.426,69885.25,29957.6
312,11,6996.115,1004.426,69885.25,29957.6
313,11,6996.115,1004.426,69885.25,29957.6
314,12,6940.039,1022.593,69856.06,29971.63
315,12,6940.039,1022.593,69856.06,29971.63
316,12,6940.039,1022.593,69856.06,29971.63
317,12,6940.039,1022.593,69856.06,29971.63
318,12,6940.039,1022.593,69856.06,29971.63
319,12,6940.039,1022.593,69856.06,29971.63
320,12,6940.039,1022.593,69856.06,29971.63
321,12,6940.039,1022.593,69856.06,29971.63
322,12,6940.039,1022.593,69856.06,29971.63
323,12,6940.039,1022.593,69856.06,29971.63
324,12,6940.039,1022.593,69856.06,29971.63
325,12,6940.039,1022.593,69856.06,29971.63
326,12,6940.039,1022.593,69856.06,29971.63
327,12,6940.039,1022.593,69856.06,29971.63
328,12,6940.039,1022.593,69856.06,29971.63
329,12,6940.039,1022.593,69856.06,29971.63
330,12,6940.039,1022.593,69856.06,29971.63
331,12,6940.039,1022.593,69856.06,29971.63
332,12,6940.039,1022.593,69856.06,29971.63
333,12,6940.039,1022.593,69856.06,29971.63
334,12,6940.039,1022.593,69856.06,29971.63
335,12,6940.039,1022.593,69856.06,29971.63
336,12,6940.039,1022.593,69856.06,29971.63
337,12,6940.039,1022.593,69856.06,29971.63
338,12,6940.039,1022.593,69856.06,29971.63
339,12,6940.039,1022.593,69856.06,29971.63
340,12,6940.039,1022.593,69856.06,29971.63
341,12,6940.039,1022.593,69856.06,29971.63
342,12,6940.039,1022.593,69856.06,29971.63
343,12,6940.039,1022.593,69856.06,29971.63
344,12,6940.039,1022.593,69856.06,29971.63
345,12,6940.039,1022.593,69856.06,29971.63
346,12,6940.039,1022.593,69856.06,29971.63
347,12,6940.039,1022.593,69856.06,29971.63
348,12,6940.039,1022.593,69856.06,29971.63
349,12,6940.039,1022.593,69856.06,29971.63
350,12,6940.039,1022.593,69856.06,29971.63
351,12,6940.039,1022.593,69856.06,29971.63
352,12,6940.039,1022.593,69856.06,29971.63
353,12,6940.039,1022.593,69856.06,29971.63
354,12,6940.039,1022.593,69856.06,29971.63
355,12,6940.039,1022.593,69856.06,29971.63
356,12,6940.039,1022.593,69856.06,29971.63
357,12,6940.039,1022.593,69856.06,29971.63
358,12,6940.039,1022.593,69856.06,29971.63
359,12,6940.039,1022.593,69856.06,29971.63
360,12,6940.039,1022.593,69856.06,29971.63
361,13,6945.154,1033.496,69815.16,29980.28
362,12,6944.145,1032.23,69904.95,30017.51
363,12,6944.145,1032.23,69904.95,30017.51
364,13,6885.991,1035.431,69865.07,30059.35
365,13,6885.991,1035.431,69865.07,30059.35
366,13,6885.991,1035.431,69865.07,30059.35
367,13,6885.991,1035.431,69865.07,30059.35
368,13,6885.991,1035.431,69865.07,30059.35
369,13,6885.991,1035.431,69865.07,30059.35
370,13,6885.991,1035.431,69865.07,30059.35
371,13,6885.991,1035.431,69865.07,30059.35
372,13,6885.991,1035.431,69865.07,30059.35
373,13,6885.991,1035.431,69865.07,30059.35
374,13,6885.991,1035.431,69865.07,30059.35
375,13,6885.991,1035.431,69865.07,30059.35
376,13,6885.991,1035.431,69865.07,30059.35
377,13,6885.991,1035.431,69865.07,30059.35
378,13,6885.991,1035.431,69865.07,30059.35
379,13,6885.991,1035.431,69865.07,30059.35
380,13,6885.991,1035.431,69865.07,30059.35
381,13,6885.991,1035.431,69865.07,30059.35
382,13,6885.991,1035.431,69865.07,30059.35
383,13,6885.991,1035.431,69865.07,30059.35
384,13,6885.991,1035.431,69865.07,30059.35
385,13,6885.991,1035.431,69865.07,30059.35
386,12,6932.889,1019.848,69892.59,30053.8
387,12,6932.889,1019.848,69892.59,30053.8
388,12,6932.889,1019.848,69892.59,30053.8
389,12,6932.889,1019.848,69892.59,30053.8
390,12,6932.889,1019.848,69892.59,30053.8
391,12,6932.889,1019.848,69892.59,30053.8
392,12,6932.889,1019.848,69892.59,30053.8
393,12,6932.889,1019.848,69892.59,30053.8
394,12,6932.889,1019.848,69892.59,30053.8
395,12,6932.889,1019.848,69892.59,30053.8
396,11,6926.788,1021.652,69882.82,30058.69
397,11,6926.788,1021.652,69882.82,30058.69
398,11,6926.788,1021.652,69882.82,30058.69
399,11,6926.788,1021.652,69882.82,30058.69
400,11,6926.788,1021.652,69882.82,30058.69
401,11,6926.788,1021.652,69882.82,30058.69
402,11,6926.788,1021.652,69882.82,30058.69
403,11,6926.788,1021.652,69882.82,30058.69
404,11,6926.788,1021.652,69882.82,30058.69
405,11,6926.788,1021.652,69882.82,30058.69
406,11,6926.788,1021.652,69882.82,30058.69
407,11,6926.788,1021.652,69882.82,30058.69
408,11,6926.788,1021.652,69882.82,30058.69
409,11,6926.788,1021.652,69882.82,30058.69
410,11,6926.788,1021.652,69882.82,30058.69
411,11,6926.788,1021.652,69882.82,30058.69
412,11,6926.788,1021.652,69882.82,30058.69
413,11,6926.788,1021.652,69882.82,30058.69
414,11,6926.788,1021.652,69882.82,30058.69
415,11,6926.788,1021.652,69882.82,30058.69
416,11,6926.788,1021.652,69882.82,30058.69
417,11,6926.788,1021.652,69882.82,30058.69
418,11,6926.788,1021.652,69882.82,30058.69
419,11,6926.788,1021.652,69882.82,30058.69
420,11,6926.788,1021.652,69882.82,30058.69
421,11,6926.788,1021.652,69882.82,30058.69
422,11,6926.788,1021.652,69882.82,30058.69
423,12,6982.923,964.91,69737.79,30192.25
424,12,6982.923,964.91,69737.79,30192.25
425,12,6982.923,964.91,69737.79,30192.25
426,12,6982.923,964.91,69737.79,30192.25
427,12,6982.923,964.91,69737.79,30192.25
428,11,6980.777,946.7809,69775.38,30202.08
429,11,6980.777,946.7809,69775.38,30202.08
430,11,6980.777,946.7809,69775.38,30202.08
431,11,6980.777,946.7809,69775.38,30202.08
432,11,6980.777,946.7809,69775.38,30202.08
433,11,6980.777,946.7809,69775.38,30202.08
434,11,6980.777,946.7809,69775.38,30202.08
435,11,6980.777,946.7809,69775.38,30202.08
436,11,6980.777,946.7809,69775.38,30202.08
437,11,6980.777,946.7809,69775.38,30202.08
438,11,6980.777,946.7809,69775.38,30202.08
439,11,6980.777,946.7809,69775.38,30202.08
440,11,6980.777,946.7809,69775.38,30202.08
441,11,6980.777,946.7809,69775.38,30202.08
442,11,6980.777,946.7809,69775.38,30202.08
443,11,6980.777,946.7809,69775.38,30202.08
444,11,6980.777,946.7809,69775.38,30202.08
445,12,6974.531,961.1616,69871.29,30127.45
446,12,6974.531,961.1616,69871.29,30127.45
447,11,6972.216,957.6309,69859.59,30139.04
448,11,6972.216,957.6309,69859.59,30139.04
449,11,6972.216,957.6309,69859.59,30139.04
450,11,6972.216,957.6309,69859.59,30139.04
451,12,6959.08,948.7025,69893.49,30245.01
452,11,6955.36,944.0391,69883.81,30267.28
453,11,6955.36,944.0391,69883.81,30267.28
454,11,6955.36,944.0391,69883.81,30267.28
455,11,6955.36,944.0391,69883.81,30267.28
456,11,6955.36,944.0391,69883.81,30267.28
457,11,6955.36,944.0391,69883.81,30267.28
458,11,6955.36,944.0391,69883.81,30267.28
459,11,6955.36,944.0391,69883.81,30267.28
460,11,6955.36,944.0391,69883.81,30267.28
461,11,6955.36,944.0391,69883.81,30267.28
462,11,6955.36,944.0391,69883.81,30267.28
463,11,6955.36,944.0391,69883.81,30267.28
464,11,6955.36,944.0391,69883.81,30267.28
465,11,6955.36,944.0391,69883.81,30267.28
466,11,6955.36,944.0391,69883.81,30267.28
467,11,6955.36,944.0391,69883.81,30267.28
468,11,6955.36,944.0391,69883.81,30267.28
469,11,6955.36,944.0391,69883.81,30267.28
470,11,6955.36,944.0391,69883.81,30267.28
471,11,6955.36,944.0391,69883.81,30267.28
472,11,6955.36,944.0391,69883.81,30267.28
473,11,6955.36,944.0391,69883.81,30267.28
474,11,6955.36,944.0391,69883.81,30267.28
475,11,6955.36,944.0391,69883.81,30267.28
476,11,6955.36,944.0391,69883.81,30267.28
477,11,6955.36,944.0391,69883.81,30267.28
478,11,6955.36,944.0391,69883.81,30267.28
479,11,6955.36,944.0391,69883.81,30267.28
480,11,6955.36,944.0391,69883.81,30267.28
481,11,6955.36,944.0391,69883.81,30267.28
482,11,6955.36,944.0391,69883.81,30267.28
483,11,6955.36,944.0391,69883.81,30267.28
484,11,6955.36,944.0391,69883.81,30267.28
485,11,6955.36,944.0391,69883.81,30267.28
486,12,6960.095,920.0173,70006.37,30078.36
487,12,6960.095,920.0173,70006.37,30078.36
488,12,6960.095,920.0173,70006.37,30078.36
489,12,6960.095,920.0173,70006.37,30078.36
490,12,6960.095,920.0173,70006.37,30078.36
491,12,6960.095,920.0173,70006.37,30078.36
492,12,6960.095,920.0173,70006.37,30078.36
493,12,6960.095,920.0173,70006.37,30078.36
494,12,6960.095,920.0173,70006.37,30078.36
495,12,6960.095,920.0173,70006.37,30078.36
496,12,6960.095,920.0173,70006.37,30078.36
497,12,6960.095,920.0173,70006.37,30078.36
498,12,6960.095,920.0173,70006.37,30078.36
499,12,6960.095,920.0173,70006.37,30078.36
500,11,6965.028,901.8962,69922.73,30148.52
501,11,6965.028,901.8962,69922.73,30148.52
502,11,6965.028,901.8962,69922.73,30148.52
503,11,6965.028,901.8962,69922.73,30148.52
504,11,6965.028,901.8962,69922.73,30148.52
505,11,6965.028,901.8962,69922.73,30148.52
506,11,6965.028,901.8962,69922.73,30148.52
507,11,6965.028,901.8962,69922.73,30148.52
